"campaign_name","text","ad_name","ad_set_name","age","gender","result_type","results","reach","impressions","cost_per_result","amount_spent_usd","link_clicks","frequency","starts","ends","audience","restriction18_39","campaign_theme","version","video_theme","agetrin","text_treat"
"Cause-led","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Philanthropy (Cause-led)","Retargeting (Cause-led)","25-34","female",NA,NA,3,6,NA,0.053080082135524,NA,2,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",1,"Bigger difference"
"Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Cause-led)","Retargeting (Cause-led)","45-54","female",NA,NA,1,1,NA,0.021232032854209,NA,1,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",-1,"Overwhelming"
"Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Cause-led)","Retargeting (Cause-led)","25-34","female",NA,NA,3,8,NA,0.074312114989733,NA,2.6666666666667,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",1,"Overwhelming"
"Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Cause-led)","Retargeting (Cause-led)","65+","female",NA,NA,3,4,NA,0.40340862422998,NA,1.3333333333333,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",-1,"Overwhelming"
"Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Cause-led)","Retargeting (Cause-led)","35-44","female",NA,NA,2,4,NA,0.11677618069815,NA,2,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",0,"Overwhelming"
"Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","65+","female","On-Facebook Leads",5,561,642,10.290411099506,51.452055497528,16,1.144385026738,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"Overwhelming"
"Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","55-64","female","On-Facebook Leads",5,824,917,9.1720191029349,45.860095514674,15,1.1128640776699,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"Overwhelming"
"Cause-led","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Philanthropy (Cause-led)","Retargeting (Cause-led)","55-64","female",NA,NA,2,3,NA,0.11677618069815,NA,1.5,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",-1,"Bigger difference"
"PPCo Creatives","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Cause-led + Factual (Animated)","Climate Change (18-39)","25-34","female","On-Facebook Leads",2,1745,1861,10.56,21.12,4,1.0664756446991,2022-01-07,2022-01-17,"Climate",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",1,"Only 3% research"
"Cause-led V3","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","25-34","female",NA,NA,1,1,NA,0,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Overwhelming"
"PPCo Creatives","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Cause-led + Factual (Animated)","Climate Change (18-39)","18-24","female","On-Facebook Leads",3,1872,2249,6.3333333333333,19,7,1.2013888888889,2022-01-07,2022-01-17,"Climate",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",1,"100x impact"
"Cause-led","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","18-24","female","On-Facebook Leads",3,2433,2799,15.360320958286,46.080962874859,7,1.1504315659679,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",1,"Bigger difference"
"Cause-led V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","18-24","female",NA,NA,2,2,NA,0.04,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Bigger difference"
"Cause-led V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","25-34","female",NA,NA,1,1,NA,0,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Bigger difference"
"Cause-led V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","35-44","female",NA,NA,1,2,NA,0.01,NA,2,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",0,"Bigger difference"
"Cause-led V3","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","35-44","female",NA,NA,1,2,NA,0.02,NA,2,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",0,"Cause list"
"Cause-led","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","45-54","female","On-Facebook Leads",17,3663,4627,8.9906007792753,152.84021324768,46,1.2631722631723,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"Bigger difference"
"Cause-led V3","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","18-24","female",NA,NA,2,5,NA,0.03,NA,2.5,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Cause list"
"PPCo Creatives","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Cause-led + Factual (Animated)","Climate Change (18-39)","25-34","female",NA,NA,1775,1889,NA,21.8,4,1.0642253521127,2022-01-07,2022-01-17,"Climate",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",1,"6000+ people"
"Cause-led V3","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","25-34","female",NA,NA,4,10,NA,0.04,NA,2.5,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Cause list"
"Cause-led","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","65+","female","On-Facebook Leads",20,2332,3335,11.876138351376,237.52276702751,67,1.430102915952,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"Bigger difference"
"Cause-led V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","25-34","female",NA,NA,1,1,NA,0.02,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Learn"
"Cause-led V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","18-24","female",NA,NA,1,1,NA,0.01,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Learn"
"PPCo Creatives","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Cause-led + Factual (Animated)","Climate Change (18-39)","25-34","female",NA,NA,1798,1908,NA,22.39,3,1.0611790878754,2022-01-07,2022-01-17,"Climate",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",1,"Bigger difference"
"Cause-led V3","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","25-34","female",NA,NA,2,2,NA,0,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"6000+ people"
"Cause-led","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","45-54","female","On-Facebook Leads",5,852,933,6.8007068085903,34.003534042951,13,1.0950704225352,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"6000+ people"
"Cause-led","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Climate Change (Cause-led)","Climate Change (Cause-led)","45-54","female",NA,NA,20,23,NA,0.38015076373735,NA,1.15,2021-11-30,2021-12-20,"Climate",0,"Cause-led","V1","Climate",-1,"Bigger difference"
"Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","18-24","female","On-Facebook Leads",2,621,664,5.556821993733,11.113643987466,4,1.0692431561997,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",1,"Overwhelming"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Climate Change (Factual)","Climate Change (Factual)","25-34","female","On-Facebook Leads",1,185,193,2.7896130589149,2.7896130589149,1,1.0432432432432,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",1,"100x impact"
"Cause-led","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Climate Change (Cause-led)","Climate Change (Cause-led)","65+","female",NA,NA,39,44,NA,1.6806665344178,2,1.1282051282051,2021-11-30,2021-12-20,"Climate",0,"Cause-led","V1","Climate",-1,"Cause list"
"Factual V3","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Retargeting (Factual V3)","Retargeting (Factual V3)","25-34","female",NA,NA,1,1,NA,0,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Factual","V3 - sometimes Luke","Factual short",1,"100x impact"
"Factual V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Retargeting (Factual V3)","Retargeting (Factual V3)","25-34","female",NA,NA,1,1,NA,0.01,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Factual","V3 - sometimes Luke","Factual short",1,"Bigger difference"
"Factual V3","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Retargeting (Factual V3)","Retargeting (Factual V3)","25-34","female",NA,NA,1,1,NA,0.01,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Factual","V3 - sometimes Luke","Factual short",1,"6000+ people"
"Factual V3","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Retargeting (Factual V3)","Retargeting (Factual V3)","18-24","female",NA,NA,1,1,NA,0.02,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Factual","V3 - sometimes Luke","Factual short",1,"Only 3% research"
"PPCo Creatives","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Cause-led + Factual (Animated)","General Population (18-39)","25-34","female","On-Facebook Leads",11,3480,4004,3.8654545454545,42.52,23,1.1505747126437,2022-01-07,2022-01-17,"General audience",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",1,"Only 3% research"
"PPCo Creatives","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Cause-led + Factual (Animated)","General Population (18-39)","25-34","female","On-Facebook Leads",2,2528,2851,17.675,35.35,10,1.1277689873418,2022-01-07,2022-01-17,"General audience",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",1,"Learn"
"PPCo Creatives","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Cause-led + Factual (Animated)","General Population (18-39)","18-24","female","On-Facebook Leads",1,1896,2178,19.66,19.66,8,1.1487341772152,2022-01-07,2022-01-17,"General audience",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",1,"Only 3% research"
"PPCo Creatives","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Cause-led + Factual (Animated)","General Population (18-39)","25-34","female","On-Facebook Leads",2,1683,1823,11.915,23.83,4,1.0831847890671,2022-01-07,2022-01-17,"General audience",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",1,"100x impact"
"PPCo Creatives","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Cause-led + Factual (Animated)","General Population (18-39)","35-44","female",NA,NA,1482,1812,NA,25.28,6,1.2226720647773,2022-01-07,2022-01-17,"General audience",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",0,"Only 3% research"
"PPCo Creatives","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Cause-led + Factual (Animated)","General Population (18-39)","25-34","female","On-Facebook Leads",2,1637,1754,9.615,19.23,4,1.0714722052535,2022-01-07,2022-01-17,"General audience",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",1,"Bigger difference"
"PPCo Creatives","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Cause-led + Factual (Animated)","General Population (18-39)","25-34","female","On-Facebook Leads",3,1586,1713,6.52,19.56,7,1.0800756620429,2022-01-07,2022-01-17,"General audience",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",1,"6000+ people"
"PPCo Creatives","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Cause-led + Factual (Animated)","General Population (18-39)","18-24","female","On-Facebook Leads",4,1484,1684,4.455,17.82,7,1.1347708894879,2022-01-07,2022-01-17,"General audience",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",1,"Learn"
"PPCo Creatives","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Cause-led + Factual (Animated)","General Population (18-39)","35-44","female","On-Facebook Leads",2,1252,1458,10.68,21.36,4,1.1645367412141,2022-01-07,2022-01-17,"General audience",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",0,"Learn"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Climate Change (Factual)","Climate Change (Factual)","55-64","female","On-Facebook Leads",1,137,147,7.3189847997337,7.3189847997337,3,1.0729927007299,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",-1,"100x impact"
"Branded","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Hypercube Brand Video (Animated)","Lookalikes (18-39)","35-44","female",NA,NA,27,29,NA,0.62,NA,1.0740740740741,2022-01-07,2022-01-17,"Lookalikes",1,"Branded","Video/creatives","Branded (factual)",0,"Learn"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Climate Change (Factual)","Climate Change (Factual)","35-44","female",NA,NA,165,183,NA,4.559367580162,NA,1.1090909090909,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",0,"100x impact"
"Factual","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Climate Change (Factual)","Climate Change (Factual)","55-64","female",NA,NA,156,178,NA,11.598391212693,1,1.1410256410256,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",-1,"Only 3% research"
"Branded","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Hypercube Brand Video (Animated)","Lookalikes (18-39)","25-34","female",NA,NA,43,44,NA,1.76,2,1.0232558139535,2022-01-07,2022-01-17,"Lookalikes",1,"Branded","Video/creatives","Branded (factual)",1,"Learn"
"Factual","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Climate Change (Factual)","Climate Change (Factual)","65+","female","On-Facebook Leads",1,140,168,14.228026461777,14.228026461777,5,1.2,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",-1,"Only 3% research"
"Branded","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Hypercube Brand Video (Animated)","Lookalikes (18-39)","25-34","female",NA,NA,36,37,NA,0.85,NA,1.0277777777778,2022-01-07,2022-01-17,"Lookalikes",1,"Branded","Video/creatives","Branded (factual)",1,"6000+ people"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Climate Change (Factual)","Climate Change (Factual)","65+","female","On-Facebook Leads",2,112,120,4.8493273604793,9.6986547209586,4,1.0714285714286,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",-1,"100x impact"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Climate Change (Factual)","Climate Change (Factual)","18-24","female",NA,NA,129,131,NA,1.6597697769888,NA,1.015503875969,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",1,"100x impact"
"Branded","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","Lookalikes (18-39)","35-44","female",NA,NA,30,32,NA,0.86,NA,1.0666666666667,2022-01-07,2022-01-17,"Lookalikes",1,"Branded","Video/creatives","Branded (factual)",0,"100x impact"
"PPCo Creatives","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Cause-led + Factual (Animated)","General Population (18-39)","35-44","female","On-Facebook Leads",3,830,885,3.88,11.64,9,1.066265060241,2022-01-07,2022-01-17,"General audience",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",0,"100x impact"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Climate Change (Factual)","Climate Change (Factual)","45-54","female",NA,NA,161,176,NA,7.0590208587596,1,1.0931677018634,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",-1,"100x impact"
"PPCo Creatives","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Cause-led + Factual (Animated)","General Population (18-39)","18-24","female",NA,NA,754,812,NA,8.11,2,1.0769230769231,2022-01-07,2022-01-17,"General audience",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",1,"100x impact"
"PPCo Creatives","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Cause-led + Factual (Animated)","General Population (18-39)","18-24","female","On-Facebook Leads",1,758,827,8.75,8.75,2,1.0910290237467,2022-01-07,2022-01-17,"General audience",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",1,"Bigger difference"
"PPCo Creatives","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Cause-led + Factual (Animated)","General Population (18-39)","35-44","female","On-Facebook Leads",1,770,832,11.39,11.39,4,1.0805194805195,2022-01-07,2022-01-17,"General audience",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",0,"Bigger difference"
"PPCo Creatives","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Cause-led + Factual (Animated)","General Population (18-39)","35-44","female",NA,NA,794,843,NA,11.28,NA,1.0617128463476,2022-01-07,2022-01-17,"General audience",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",0,"6000+ people"
"PPCo Creatives","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Cause-led + Factual (Animated)","General Population (18-39)","18-24","female","On-Facebook Leads",1,807,859,8.45,8.45,2,1.0644361833953,2022-01-07,2022-01-17,"General audience",1,"'Optimized' PPCo","Video/creatives","Cause-led (any)",1,"6000+ people"
"Branded","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Hypercube Brand Video (Animated)","Lookalikes (18-39)","35-44","female",NA,NA,29,30,NA,1.2,NA,1.0344827586207,2022-01-07,2022-01-17,"Lookalikes",1,"Branded","Video/creatives","Branded (factual)",0,"Bigger difference"
"Branded","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Hypercube Brand Video (Animated)","Lookalikes (18-39)","18-24","female",NA,NA,24,24,NA,0.66,NA,1,2022-01-07,2022-01-17,"Lookalikes",1,"Branded","Video/creatives","Branded (factual)",1,"6000+ people"
"Cause-led V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Philanthropy (Cause-led V3)","Philanthropy (Cause-led V3)","13-17","female",NA,NA,4,5,NA,0.26019612433346,NA,1.25,2021-12-23,2022-01-04,"Philanthropy",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Learn"
"Factual","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Climate Change (Factual)","Climate Change (Factual)","35-44","female","On-Facebook Leads",1,131,139,4.0494383113281,4.0494383113281,1,1.0610687022901,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",0,"Learn"
"Branded","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Hypercube Brand Video (Animated)","Lookalikes (18-39)","18-24","female",NA,NA,17,17,NA,0.35,NA,1,2022-01-07,2022-01-17,"Lookalikes",1,"Branded","Video/creatives","Branded (factual)",1,"Learn"
"Cause-led V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Philanthropy (Cause-led V3)","Philanthropy (Cause-led V3)","13-17","female",NA,NA,4,6,NA,0.060045259461568,NA,1.5,2021-12-23,2022-01-04,"Philanthropy",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Bigger difference"
"Cause-led","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Climate Change (Cause-led)","Climate Change (Cause-led)","55-64","female",NA,NA,32,32,NA,0.92036500694307,NA,1,2021-11-30,2021-12-20,"Climate",0,"Cause-led","V1","Climate",-1,"Cause list"
"Branded","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","Lookalikes (18-39)","18-24","female",NA,NA,15,15,NA,0.25,NA,1,2022-01-07,2022-01-17,"Lookalikes",1,"Branded","Video/creatives","Branded (factual)",1,"100x impact"
"Factual","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Climate Change (Factual)","Climate Change (Factual)","18-24","female",NA,NA,140,145,NA,1.7897517474759,NA,1.0357142857143,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",1,"Learn"
"Factual","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Climate Change (Factual)","Climate Change (Factual)","55-64","female",NA,NA,122,132,NA,8.8487726062354,NA,1.0819672131148,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",-1,"Learn"
"Cause-led V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Philanthropy (Cause-led V3)","Philanthropy (Cause-led V3)","18-24","female","On-Facebook Leads",1,1312,1430,14.851194173495,14.851194173495,1,1.0899390243902,2021-12-23,2022-01-04,"Philanthropy",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Bigger difference"
"Factual","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Climate Change (Factual)","Climate Change (Factual)","45-54","female",NA,NA,128,134,NA,5.8891831243759,NA,1.046875,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",-1,"Learn"
"Cause-led V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Philanthropy (Cause-led V3)","Philanthropy (Cause-led V3)","25-34","female","On-Facebook Leads",7,2318,2565,3.8486152016796,26.940306411757,11,1.1065573770492,2021-12-23,2022-01-04,"Philanthropy",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Bigger difference"
"Factual","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Climate Change (Factual)","Climate Change (Factual)","65+","female",NA,NA,102,112,NA,8.7287892488628,1,1.0980392156863,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",-1,"Learn"
"Factual","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Climate Change (Factual)","Climate Change (Factual)","25-34","female",NA,NA,183,194,NA,2.7196227671142,NA,1.0601092896175,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",1,"Learn"
