"Campaign name",Text,"Ad name","Ad Set Name",Age,Gender,"Campaign name","Attribution setting","Result type",Results,Reach,Impressions,"Cost per result","Amount spent (USD)","Link clicks",Frequency,"Start Pledge (New)",Starts,Ends,"Reporting starts","Reporting ends"
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",25-34,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",1,374,542,10.039425462932,10.039425462932,2,1.4491978609626,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",35-44,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",3,306,409,3.155726070515,9.4671782115451,3,1.3366013071895,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",18-24,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",1,438,523,8.2022106032156,8.2022106032156,2,1.1940639269406,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",35-44,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,80,89,,2.5500140675848,1,1.1125,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",45-54,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,75,82,,2.6002111948994,,1.0933333333333,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",55-64,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",1,66,71,2.4998169402701,2.4998169402701,1,1.0757575757576,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",65+,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,71,76,,3.0921430425831,,1.0704225352113,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",18-24,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,107,113,,1.6665446268467,,1.0560747663551,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",45-54,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,89,94,,2.67048717314,,1.0561797752809,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",25-34,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,102,111,,2.4696986638813,,1.0882352941176,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",65+,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",1,67,74,3.1925372972124,3.1925372972124,2,1.1044776119403,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",18-24,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,106,111,,1.5259926703657,,1.0471698113208,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",25-34,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,125,132,,2.2588707291597,,1.056,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",55-64,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,87,91,,4.3470712254496,,1.0459770114943,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",35-44,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,87,90,,2.2990284310115,,1.0344827586207,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Emotional)","Philanthropy (Emotional)",65+,male,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",1,787,810,35.330174385195,35.330174385195,13,1.0292249047014,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Philanthropy (Factual V2)","Philanthropy (Factual V2)",13-17,male,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,1,1,,0.030200928427908,,1,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Emotional + Factual (Animated)","Climate Change + Lookalikes (18-39)",35-44,male,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,27,29,,0.54987111892209,,1.0740740740741,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",55-64,male,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,84,86,,2.6344857788227,,1.0238095238095,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",35-44,male,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,36,36,,1.1319273498364,,1,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",25-34,male,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,40,41,,0.72122804591343,,1.025,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",25-34,male,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,40,41,,0.53090397824183,,1.025,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",45-54,male,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,46,46,,0.92156916977827,,1,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",45-54,male,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,46,48,,0.63107454017425,,1.0434782608696,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",45-54,male,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,52,52,,1.0517909002904,,1,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",18-24,male,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,44,53,,0.84143272023233,,1.2045454545455,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",55-64,male,"Giving Guide 2021 – Factual V2","7-day click or 1-day view","On-Facebook Leads",1,72,73,1.7429677776241,1.7429677776241,2,1.0138888888889,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",55-64,male,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,82,82,,1.8431383395565,,1,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",55-64,male,"Giving Guide 2021 – Factual V2","7-day click or 1-day view","On-Facebook Leads",1,103,109,2.6745540035956,2.6745540035956,1,1.0582524271845,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",35-44,male,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,34,34,,0.75127921449315,,1,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",35-44,male,"Giving Guide 2021 – Factual V2","7-day click or 1-day view","On-Facebook Leads",3,128,129,1.1753345933404,3.5260037800212,3,1.0078125,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
