"Campaign name","Ad name",Text,"Campaign name","Attribution setting","Result type",Results,Reach,Impressions,"Cost per result","Amount spent (USD)","Link clicks",Frequency,"Unique link clicks","Start Pledge (New)",Starts,Ends,"Reporting starts","Reporting ends"
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,646,660,,10.4,2,1.0216718266254,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",2,911,955,6.64,13.28,6,1.0482985729967,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",2,992,1054,8.715,17.43,4,1.0625,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,1288,1339,,16.39,4,1.0395962732919,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",5,4454,4759,10.568,52.84,13,1.0684777727885,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",7,4443,4779,7.4714285714286,52.3,16,1.0756245779878,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",2,4566,4850,29.58,59.16,15,1.0621988611476,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",4,4589,4865,13.2375,52.95,19,1.0601438221835,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",1,4588,4875,56.19,56.19,9,1.0625544899738,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",6,4537,4858,9.355,56.13,17,1.0707515979722,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",22,13768,15870,7.8254545454545,172.16,63,1.1526728646136,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,163,168,,2.42,1,1.0306748466258,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",1,1043,1100,10.06,10.06,2,1.0546500479386,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",4,1742,1984,8.5529953134153,34.211981253661,15,1.1389207807118,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,719,758,,14.23,3,1.0542420027816,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",1,795,846,12.59,12.59,2,1.0641509433962,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",1,392,405,6.87,6.87,2,1.0331632653061,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,428,447,,6.23,1,1.0443925233645,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",2,438,450,3.865,7.73,3,1.027397260274,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,168,175,,1.99,,1.0416666666667,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,169,178,,2.68,,1.0532544378698,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",2,456,494,3.45,6.9,2,1.0833333333333,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",1,656,682,12.387096660808,12.387096660808,2,1.0396341463415,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",2,688,711,6.9583690685413,13.916738137083,8,1.0334302325581,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",1,696,725,11.427321616872,11.427321616872,5,1.0416666666667,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,703,728,,13.386862331576,2,1.0355618776671,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,132,135,,2.85,,1.0227272727273,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,439,453,,4.29,1,1.0318906605923,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,140,145,,2.83,1,1.0357142857143,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,137,146,,3.24,,1.0656934306569,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,235,245,,4.8,2,1.0425531914894,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,292,328,,8.6,2,1.1232876712329,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,1877,1967,,27.545614919355,6,1.0479488545551,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",5,1916,2014,5.4271360356536,27.135680178268,11,1.0511482254697,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",4,1921,2020,6.7714220341681,27.085688136672,11,1.0515356585112,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",3,1941,2040,9.5284831281834,28.58544938455,10,1.0510046367852,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",9,5432,6172,8.6775074867949,78.097567381154,25,1.1362297496318,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,157,162,,2.21,,1.031847133758,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",1,332,341,4.41,4.41,2,1.0271084337349,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,349,355,,3.8,1,1.0171919770774,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",1,354,364,4.11,4.11,1,1.0282485875706,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,8,10,,0.15,,1.25,,,2022-01-07,2022-01-18,2021-11-15,2022-01-31
